node,cluster,x,y
FellowHelping,1,-8.440513,19.001587
FergusMcPop,1,3.4785626,19.436455
Figgeduni,0,4.6548944,-24.064293
FinancialMSW,2,-8.418161,46.582664
FinancialXpress,1,-6.0141606,28.434677
Firestorm1776,0,2.1174486,-18.04926
FixPatentLaw,0,4.8244205,-24.47045
Flanders_TX,0,4.7787623,-24.389147
FlightModeblog,2,-34.787476,56.592976
FooooooMedia,2,-8.048973,47.025978
FootballNScrubs,0,4.6864457,-24.416597
ForLoveofaBoy,0,19.90825,-8.860852
ForeverWeDream,1,-6.5184665,28.60722
ForgeRat,2,-34.965275,58.751427
FrankNied,1,-6.993133,11.691976
FreeTibet_in,0,3.3803108,-8.619915
FreeTravelTips,2,-8.618139,46.581078
FyezahJehan,0,4.825412,-24.01282
GCK1923,0,2.120345,-17.997221
GContrarian,0,4.620045,-24.244345
GDNonline,2,-35.74724,56.43822
GEOembassyNL,1,-6.8114257,28.711195
GETAnalysis,2,-35.235863,57.743362
GHS,2,-35.67973,56.283707
GIFFCloud,1,-8.42199,19.020117
GIMaPreceptor,0,4.697782,-24.278223
GNGAgritech,1,-9.657766,10.077777
GVfashion2021,2,-34.065735,57.59112
Gabber07,2,-31.471159,58.88033
GaianLight,2,-8.394984,46.72712
GailWaldby,0,1.4421492,-18.407085
GalaticWind,2,-36.02536,56.359688
Gambiste1,0,4.5518384,-24.328876
GamblerKey,2,-33.52272,58.191586
GameSta72892799,2,-35.36427,56.268997
GanjasmokerCb,1,3.6108758,19.35613
GarySternNY,0,-10.08634,-7.3076086
Gate_15_Analyst,0,-10.0656185,-7.2916636
GavaTatenda,0,-9.415838,-6.947037
GavinGeddes17,2,-34.67828,56.112904
Gazza3The,0,4.4758735,-24.233847
GbAfrique,1,3.4295502,19.350239
GeneOnlineNews,2,-8.533083,46.639538
GeoKabat,0,4.6923795,-24.467243
GeraldoRivera,0,4.6924844,-24.429321
GetMyGist,1,-10.160619,10.139332
Getrealorelse,0,4.6298285,-24.366293
Gillian321,1,-6.956258,11.727081
Gina_Alcera,2,-33.126682,58.35081
GingerMcFall,1,3.487021,19.371788
GladstoneMarian,0,4.6743383,-24.31261
Glo_man,0,4.636257,-24.45999
GlobalPandemics,2,-35.624416,56.30884
GoSolar01,2,-35.674015,56.20183
GodsgiftEli,0,4.553419,-24.381098
Gomez15000,1,3.4328775,19.47482
GoodRobinHood,0,4.5832787,-22.48011
GosOne,2,-35.6408,56.314735
Gourisa31331090,2,-35.68742,56.22454
GozPop,1,3.4983964,19.557621
GrPressing,1,-8.730445,27.375368
GraceBride1,0,3.3945184,-8.632777
GrammyTammyMAGA,0,-10.16037,-7.3244624
Granddaddog,0,4.555685,-24.410225
GrandmaLiz_,0,4.5543776,-23.025486
Grandmc9,0,3.382652,-8.585994
GrantGeek,2,-36.175797,56.956127
GreatGameIndia,1,2.8699121,19.303022
GreaterPak333,2,-28.92003,58.175484
GreenPe52440502,1,3.4681633,19.460257
GregEva82782639,0,4.415734,-24.380602
GregoryDEvans,1,3.419406,19.385487
GreyWol27926578,0,4.4113975,-24.430338
GrimKeeper_,1,-10.1605425,10.191793
GrimesElonTrump,0,5.007151,-20.972075
Gscene,2,-34.301685,57.40646
GuineeTags,1,-6.176139,28.207287
GullstrandJean,0,4.554387,-21.670897
Gummbyman32,0,-10.01388,-7.273519
Gustavi41308746,1,3.6002612,19.493565
HAQQ77453148,2,-34.344696,56.08094
HDAconnect,0,4.5016336,-24.392998
HKerFoockCCP,0,0.9504171,-10.337837
HaMim78055199,2,-33.870766,56.091076
HamiltonRosalie,2,-36.447376,57.261982
Hanifa111222,2,-28.90043,58.18199
Hansa11223,1,3.2302763,18.922117
HarmonyMindBody,2,-36.489403,57.29242
HarryPotterMAGE,0,6.322277,-22.337328
HarrySpoelstra,2,-36.236942,56.77505
HaryaxPathak,1,3.718777,19.394125
HasanHussain07,2,-36.390934,57.58232
HawaiiECoupons1,2,-8.669642,46.59336
HazariNews,1,9.641526,5.5777197
HeadlineKwt,2,-36.513206,56.79867
HealthSite4U,1,-10.12888,10.27237
HealthcareAgg,2,-36.438694,57.377487
HealthierIT,0,-9.398487,-6.7542124
HealthwireMedia,2,-34.598537,58.99351
Healthyproduct0,0,4.6043754,-21.881699
HelixBioPharma,2,-34.923073,58.703686
Helluva87007714,1,-8.43859,19.003468
Henriklubo,1,-6.949537,11.736315
Hervorrager,2,-35.53072,57.63936
HezronMunyakin,0,3.9391003,-7.3335533
HiJCP,0,-9.976361,-7.4396653
HighLordSheriff,0,4.078688,-23.665808
HighfieldsUK,2,-34.22386,57.6287
HillCountryAA,2,-36.22871,57.019035
Hireedu,1,-9.870881,10.068373
HolisticPsy1,0,4.513353,-22.598217
HoltonCarla,2,-36.45232,57.459534
Hope65400140,0,-9.533578,-6.699976
HorneSupremacy,2,-36.40086,57.38389
Hotpage_News,1,-6.9406753,28.027163
HugoBGood,0,3.843293,-22.958706
HumanGentle,0,4.247667,-7.3064413
HumanVacProject,2,-34.856873,58.82255
HumanityProjct,1,-9.982983,10.225038
HumbleS48274010,2,-36.408833,57.331955
Hwnguyinjpn,0,1.9476447,-18.636396
IAM__Network,2,-8.371345,46.78675
IAmFrankButcher,2,-34.920822,57.83654
IDFrabbi,1,3.6865246,19.58348
IFPMA,0,3.7845917,-22.863214
IHEARTUJA,2,-34.94086,56.893143
ILAMHP,2,-36.266136,57.137684
INkosikhonanc,1,3.7131639,19.056854
IPAPharmacies,0,4.052074,-23.227436
IPDefenseForum,2,-36.07026,57.219635
ISpeakHenceIAm,1,3.2413733,18.929995
ITLNLive,0,3.9230669,-7.695053
Iam_njd,1,3.1366937,19.429697
IanGray44757496,0,4.212111,-7.3173904
Icha59979357,2,-28.888742,58.202538
IkbenHansie,2,-8.611661,46.606167
ImBack85720971,0,3.3497968,-8.566534
Incrediblesale1,0,4.5323257,-24.00369
IndiaCovid19Bot,1,3.2901547,19.38115
IndiaPost_News,1,2.6447287,19.428677
IndiaToday,2,-34.672924,57.766464
Indiannewsnetw2,2,-8.360201,46.98862
InfamouSinphony,1,2.7707694,19.232428
InfectedBloodAu,0,4.2840056,-7.2574673
InfoPatan,2,-36.535572,56.76508
InnBioresearch,0,-10.025151,-7.2444296
InsideCroydon,1,3.2940645,18.957724
Inspiredbydavie,1,-8.489969,18.952024
InstituteGC,0,4.4232354,-23.940716
InvestorVenture,2,-35.478706,56.2245
Ira_The_Iron,0,5.009694,-20.969196
IrisM44194941,1,3.2852335,18.944826
IslamKarimu,0,4.626953,-22.422167
IslandCoupons,2,-8.618773,46.66986
IslanderNews,2,-34.997307,58.707947
ItalyHidden,2,-34.58192,55.884205
IvaWest_SE,2,-36.229115,56.75558
IyiolaLeah,1,-9.115014,26.982344
IzlayBeckford,2,-26.12491,60.53176
JATetro,2,-8.5856495,46.633797
JIMMYAURANTE,1,-7.406301,11.314863
JLMayer1610,0,-10.251408,-7.148817
JPFF59683863,1,3.3736804,18.96886
JParkins10,1,-7.6722507,11.100493
JRSterne,0,-10.230431,-7.260461
JSABuilder,2,-36.10742,56.71019
JSixth,1,-8.431955,19.010246
JStatePost,0,4.4525394,-24.152185
JTltmgmc,1,-7.158632,28.801054
JUSTINM2021,0,1.8819855,-10.047597
JVijayBhatt,0,1.8106267,-11.086067
JYLaven,0,4.7420664,-24.365568
JaapTitulaer,0,4.561839,-24.055157
JacinthePayant,0,-10.026599,-7.3221936
JackFtL,0,3.6517372,-22.61654
JacobIs65016824,2,-35.889538,56.21607
JacobKadolph,0,4.9274983,-20.626741
JacobsPromise,2,-8.320881,46.63742
JadeSky13692487,0,1.4261105,-18.393984
JairoLDesigner,0,1.9739121,-9.698733
Jak_ConnorTT,2,-35.667606,56.162342
Jalan333,0,-10.038459,-7.5316377
JamesStarvoice,2,-8.292419,46.905594
Jamestoupin,2,-36.006786,56.262882
JamieReports,1,2.796206,19.575603
JanusKlaasssen,0,4.95667,-23.241245
JasonAd28610392,2,-36.11076,56.205185
JasonSc60372751,2,-34.445534,56.27353
Javier_DiazNido,0,5.0279813,-21.057453
JayChance12,0,4.6012707,-24.265356
Jaz19it,1,-6.607449,28.165632
JdeMontgomerie,1,-7.313757,28.193132
JeanAsh47946358,2,-34.556053,58.359135
JeffreyLuscombe,0,4.7164173,-23.72914
JennaBa75929514,2,-31.51088,58.87281
Jenny00575070,0,4.6736097,-24.354721
JentrixIlusa,0,3.2624774,-20.263264
JeromeOLLIER,2,-36.018734,56.328316
Jerusalem_Post,2,-34.965057,58.75126
JesseC_D,0,4.3032885,-7.215277
Jesusis53688620,0,4.5598655,-24.291784
JhalakPortal,1,2.9929492,19.34024
Jjlanda888,1,2.5801983,19.419422
JoGeo15,0,4.524939,-23.857742
JoJSharpe,1,2.6060123,19.453753
JoanPennnative,0,5.046319,-21.058306
JodyAlford17,0,4.9259677,-23.726826
JoeKingNow,0,4.9702325,-23.546423
JoeMokolobetsi,2,-35.345043,57.321526
JoeSpraga,2,-34.00015,56.90193
JoeyApril10497,0,3.3512378,-8.639286
JohnFowlerTV,0,1.6708531,-19.067873
JohnLynchWTRF,1,-6.2164965,28.354242
JohnMComedy,0,4.401095,-24.308998
JohnNosta,2,-35.93327,56.364582
JohnRoss43,0,4.716899,-23.986965
JollyChateau,0,-9.835672,-6.756349
Jonatha01367030,1,-7.689304,11.079156
JonesRj1964,0,1.2107046,-18.402569
JoshAdam95,0,4.1662765,-7.3966274
JoshStratton8,2,-33.260525,57.699314
JostradamusF,0,2.4057908,-9.955853
JoyceRamgatie2,0,-9.476502,-7.184251
Juan_A_Llorente,2,-36.055317,56.30027
JulieFedup,0,2.1108327,-18.05363
JustTreatment,0,4.991746,-23.843596
JustinHasTalent,1,3.3434067,19.368387
KHOUStephanie,0,4.7342668,-23.776777
KOVO1029,0,3.4064498,-8.642937
KPAonline,2,-35.780346,56.158577
KSt2424,0,-9.391945,-6.888741
KVUE,2,-35.461113,56.251324
KWojtalik,0,4.422064,-24.011646
KamandaRael,0,-10.144298,-7.430686
KaranDe76737049,0,4.7120647,-23.745735
Karen49434003,0,4.771512,-23.968655
KarenWe44853431,0,4.70848,-23.743744
KarinSnippe2,0,5.317971,-23.099176
KaruuJdb,1,3.6028163,19.33565
Kasia_HP,0,4.762879,-23.914642
Kassie917,0,4.430441,-23.37918
KatCapps,0,4.617215,-24.099052
KatherineSureau,1,-5.9662647,28.316742
KathrynRoyle,0,-10.235043,-7.1816354
Katphiche,1,-7.7389603,11.086081
Kaushalya_R_A,1,9.634193,5.6019297
KaushikNath96,0,5.002668,-23.783571
Kaziismail_4,2,-33.879066,56.09233
KeFuller,0,1.9991447,-9.71911
KellyMM75,0,4.619914,-23.30023
Kenrezzy,0,3.6836894,-22.802614
Keren68142790,0,4.9664054,-23.926409
KevinOlivasMedi,1,-5.997291,28.34683
Keymail21,1,-6.3806086,28.629517
Khabarhub_Eng,0,5.1547027,-23.792753
KimHoNguyen,0,-10.094734,-7.236163
KingBan50512521,2,-36.01126,56.18817
Kiplangat_Mosh,0,3.2754915,-20.287952
KitchensGk,1,2.7302957,19.092016
KlaVeld,0,4.922825,-20.615961
KnowCovid19,2,-36.428925,56.612255
Know_HG,2,-35.742752,56.37224
Kokwet_KE,0,3.5994127,-22.068672
KovacsNick,1,-8.28744,27.489697
KrishanaSankar,0,4.8808064,-22.820007
KuyanMalano,0,5.0020704,-24.005636
LA4X51,0,4.625527,-22.485594
LAMuscle,2,-35.29156,57.71274
LEAF15103735,0,-9.790814,-6.9229345
LEJAIIXIX,0,-9.764392,-6.9128523
LFPress,2,-36.086605,56.216133
LJHarteBT,2,-36.015957,56.276615
LJMW169,2,-35.951435,56.205894
LLRobertson75,2,-36.169453,56.169846
LLopezGonzalez,0,5.079996,-24.041029
LMC27001,1,-9.859298,10.108623
LOYALFAN1,2,-36.10617,56.110867
LSVanderver,0,5.181202,-23.985394
LUCKY53724681,0,4.872551,-23.665634
Labcold,0,4.85323,-23.93372
Ladyhartee,1,2.4903183,19.411448
LafeberVet,1,-6.1530647,28.323591
Lambert42401886,0,4.926097,-24.044704
Lanbrick_NY,1,-9.1777315,26.94608
LashiBreathes,0,5.2264385,-23.56811
LatinoMajority,2,-36.086613,57.521843
LatinosMatter,2,-36.054943,56.42683
LaughOutNOW,2,-36.08994,56.231274
Lawrenc96256742,0,4.5335307,-23.292507
LawyersGunsMon1,1,-1.8542281,16.023169
Lee47822912,0,-10.146054,-7.35938
LeeLee54689633,1,-8.571661,27.43556
LehiRed,0,-10.145462,-7.3358274
LeicesterBRC,0,4.7442017,-23.86983
Leif_Life_Laugh,0,4.891311,-22.796886
LenaGoodwin14,2,-31.541016,58.849705
LeonelCarlosPG,0,4.6217575,-21.948269
LesterAldridge,2,-36.088367,56.2167
LexieA53,0,-10.116559,-7.25163
LibertLouisette,1,3.5132997,19.47016
LibrarianGIRL85,2,-36.00911,57.105198
LieBusterSleuth,0,0.9663196,-8.253325
LifeVisio,0,4.197556,-7.3519073
Lillian02440569,0,4.909973,-20.65805
Linda39125805,0,2.2343478,-9.4879465
Linda43874520,0,-9.835728,-7.051077
LindaLiberty9,0,4.0350294,-23.183023
LindaLouWhoH,0,1.4243151,-18.407583
LindaMCameron,0,0.9670152,-8.254529
Lindsay68365003,0,4.719015,-24.02416
Lindsey_ROC,0,5.0190945,-21.005816
LiquidityL,0,4.009805,-22.663351
LisaBurnett82,1,-7.6425896,28.984234
LisaFlemingbook,0,4.541709,-23.784088
LisaMil80497776,0,4.6418643,-23.359394
Listen2Juju,1,2.1337588,19.095488
LittleRed623,0,6.3034716,-22.359066
LiuBaoBei1,0,3.4800353,-8.680908
LivingOntheStar,1,-6.4109683,28.220566
LizGuldvinge,1,-9.265987,9.62502
LochnerWalter,0,-10.173476,-7.262826
LockdownNo,1,-6.38149,28.30888
LoelleF,0,19.921516,-8.8473
LoganWa49207641,1,-6.9590898,28.406694
Lokhandwala_Bom,2,-34.58037,56.22626
LosFelizLedger,1,-6.113531,28.333897
LotusOak2,0,19.988876,-8.837709
LouBlast,0,2.1467602,-17.985493
LouNZAnne1,2,-34.78623,56.055767
LoveIrreverence,1,-9.158019,26.924166
Love_peace_fait,0,3.688754,-22.798021
Lovescience15,1,-10.119774,10.3633
LuanneSimon12,2,-33.76953,57.090137
LuckyCharmMe,0,5.145053,-23.4766
LuisLebron_1,2,-36.126423,56.21161
Lungs_NI,0,4.9522057,-23.952467
Luuk22819033,0,4.8269954,-23.801455
LynnK760,0,3.3911145,-8.62935
Lynx62,0,3.3643136,-8.658762
LyuRuyin,0,4.737038,-23.618504
MAAWLAW,0,1.9135556,-9.743764
MADELONOBELAR,1,3.492656,19.43347
MALTAKYOTO2,1,-6.442267,28.717936
MAzhaan2,2,-34.789345,57.82821
MBUDDMA,1,-7.3364854,11.38796
MDC_News,1,3.6252484,19.357777
MDMacQ,0,19.87797,-8.817224
MDMasud22157612,2,-33.861034,56.060265
MDOT_BWB,1,-10.128947,10.309076
MDSumon_1,2,-36.01711,56.215923
MEGANKE11EY,1,-9.142552,26.947971
MICHEL18741632,1,-7.637114,11.136762
MISSXBUTTERFLYX,1,3.407779,19.514286
MImproxyble,2,-35.45596,57.46802
MJGosper,0,5.051709,-24.179863
MMandawes,0,-10.215596,-7.20936
MN2APatriot357,0,4.5374956,-22.458357
MP49882400,1,-6.338313,28.182888
MRFuad111222,2,-28.884142,58.19777
MRPszcola,0,4.904443,-23.954319
MTone123,2,-8.607731,46.57918
MaAlejaMoreno,1,3.6164134,19.450827
Mac13764407,0,5.2043996,-23.900423
MacFinn44,2,-35.044407,56.460926
MaddestMa,0,4.718218,-23.878126
MadnessStu,1,2.5113533,19.049274
MaggieBailey3,1,-7.268397,28.709332
MahaKal16332172,1,-7.679683,11.06983
Mahimalivenews,2,-33.676403,56.924217
MahirZ313,2,-33.75501,56.110004
MallinenMatti,0,2.094658,-18.04256
MaltheKiilerich,1,3.4408588,19.506252
ManBehindCurta1,0,3.3891056,-8.600518
ManaMohanSwai10,2,-36.436344,56.59565
ManaboutLdn,2,-32.99234,57.77163
ManchesterCovid,1,-6.3969684,28.786077
Mancman10,1,3.5399415,19.365005
MandCompUK,2,-34.80663,56.81689
MandTrainUK,2,-34.912346,56.7749
ManolitoSchutz2,1,-6.988057,11.698365
MansourAlmazro2,0,5.1781716,-23.956915
ManuelC251192,0,4.7762537,-23.916368
MaraDeJ85166617,0,5.157746,-23.888832
MarabellaLancer,0,3.415614,-8.581818
Marco73838565,0,5.2144346,-24.008905
MarcoDaCostaFX,0,4.192161,-7.3475647
Margare89752830,2,-31.546915,58.828217
MariaLolaRoche,1,-7.0254073,28.445097
MariaSammutMasc,0,5.091259,-23.856127
MarioAndersonTV,2,-36.072113,56.32171
MarkBro20860716,2,-32.83242,57.78038
MarkCamero_ATX,0,4.709238,-20.759739
MarkGar21543410,0,5.3091216,-23.983942
MarkHaynes1228,1,-10.048995,10.224311
MartinG8177,1,-6.2177577,28.437838
MartinsPeters4,0,5.219042,-23.848724
MartyMacMurtrie,2,-34.604187,55.917854
Mary4US,0,1.1810966,-18.39907
MaryEarnshaw,0,4.826541,-23.595016
Masaherojpn,2,-35.957623,57.79049
MasonRaeDixon,2,-8.144353,46.76032
MassatoHirai,0,3.379689,-8.616068
MateraPvf,1,-7.7729635,11.022787
MattMurph24,0,4.938618,-23.801317
MatthewWolfff,0,5.253859,-24.1444
MauiAdventures,2,-8.544682,46.48269
MauiCouponMag,2,-8.537788,46.508427
MaulanaMolestor,0,5.0485144,-23.964264
Mauri_SMM_SEO,2,-34.596752,55.93325
MaxH66700380,0,3.939335,-23.042181
MazurikL,0,4.580102,-23.754309
MazzyPatriot,0,1.8741515,-10.697265
McGory14,0,-10.01939,-7.427501
McKinsey,0,5.4328833,-24.033545
McenhillVicky,0,1.6999524,-19.04262
MdNurRahmanSak1,1,-8.481959,18.960115
MeTooIDissent,0,5.0712714,-24.105602
MeallyHen,0,4.905759,-24.037884
MedNewsBulletin,2,-8.595866,46.604958
MediaActive,2,-8.305883,46.84161
MediaTruthOrDie,0,1.8635831,-10.056458
MedicaEasternIn,2,-34.60918,56.224308
MediccGail,0,4.286002,-7.2953396
Meidas_BURNBX,0,5.3806477,-24.092295
Mel93251046,1,-9.963156,10.24726
MelisaHerington,2,-34.679684,56.205856
Melissa51657733,2,-36.147488,56.761166
MelisssfMelissa,1,-7.7546916,11.097469
MendezAlvaroKO,0,5.1604533,-24.127375
MerriMeant,2,-35.96232,56.31369
Merrygirls3,0,3.5639505,-22.120613
MessForEveryone,2,-28.779678,58.276157
Mh2020Store,1,-8.458393,18.98366
MiLOKMAT,1,3.5665905,19.473356
Michael05409550,0,4.5868945,-21.946861
MichaelAnyanwu2,1,-7.690164,11.0803
MichaelBland54,0,3.8630564,-22.979378
MichaelJConyers,1,-7.7252426,11.097764
MichaelPghPA,2,-35.329014,57.75039
MicheleEGwynn,0,1.6933289,-19.037573
MicrobesInfect,2,-34.97587,55.895786
MicrobesInfo,2,-8.354071,46.52808
MicrosoftRTweet,1,-9.237516,26.864517
MidwestPhoto,1,-9.123495,26.976204
MightSteely,1,-6.13074,28.408558
Mike20293516,2,-33.909878,56.79659
MikeyPoundz,1,-9.982539,10.422454
MikieSnaxx,1,-9.132288,26.958534
Milan_reports,2,-34.330677,57.475704
MillerZell,2,-35.64446,56.43544
Mindaug50893009,1,3.6523223,19.476797
MirageNewsCom,2,-34.871273,57.799057
MirkoCiminiello,1,2.720243,19.351038
Miruku43780816,0,-10.058484,-7.2496996
Mitanur_3,2,-33.80049,56.096245
MoJamesApted,0,4.125812,-7.38602
MoSportsNetwork,1,0.56615895,18.200172
MoatsTV,0,5.289045,-23.831305
MogyorosiAndras,2,-34.50767,57.675835
MohamedkafiAliM,1,3.6298113,19.39902
MohsinMall,2,-35.66791,56.881783
MonaSmitte,0,5.246266,-24.012447
Monctonscout,0,5.0477767,-24.042685
MoneyRose76,0,5.1393347,-23.311333
Monkey712CB,2,-34.387653,57.42416
MonkeyAnomalous,1,-5.9679027,28.330114
MonroeG5,0,5.252038,-23.940235
Morpheous6,0,-9.903123,-7.103157
MortesCovid19,2,-35.588352,56.861862
Mostafa00945043,1,3.52571,19.493427
MouFranco,1,-7.740707,11.02222
MountainFog1,0,19.926832,-8.839713
Mpassy_JR,2,-35.81617,57.02294
Mr_C_Wadd,0,5.024274,-23.867702
MsCinnable,2,-34.071274,57.047314
MsCurly4,0,1.8106018,-11.084735
MsDianaFrances,0,4.4894633,-23.131636
MssDidi,2,-35.534317,57.130955
MucheruNjenga,0,3.2788446,-20.29727
Muhamma81036431,2,-33.838203,56.11363
MukamiWaEmbu,0,5.0734015,-24.048656
MukeshPipaliya_,0,5.1558833,-24.057482
MunawarSarker,0,5.0961485,-24.02206
MuniGUARDNews,2,-8.452445,46.679657
MusadaqZ,1,3.573801,19.445656
MusafirNamah,2,-8.593238,46.587753
Muschelschloss,2,-36.206562,56.75126
MutadayyinaEM,2,-33.890293,56.098774
My_love__Allah,1,-6.321816,28.103792
MydibaTh,2,-35.59985,57.49763
N1info,2,-8.4950485,46.575645
NEWSWORLD555,1,0.68774515,18.187744
NHFTNHSLibrary,0,5.021596,-20.984344
NHSGrampian,1,-9.944262,10.379272
NH_India,2,-34.68789,56.32107
NIGHTBULB2,1,-9.00992,9.732132
NJdoc,2,-35.486183,57.240166
NKInsights,2,-34.796177,57.07847
NKoronawirusa,2,-35.921524,56.57575
NOMADD11,1,-6.410483,28.295555
NOONELOVESMENOW,0,5.184095,-24.140272
NPD_PIO,1,-6.972657,11.704104
NST_Online,2,-36.393234,57.358074
NSubidha,0,4.1830363,-7.355308
N_landCouncil,2,-36.091988,56.500416
Naagoon6,2,-33.980804,56.92147
NancyBoyett,2,-8.5331745,46.58013
NandX33,0,5.2337737,-24.025427
Nanobo_,1,3.507889,19.455956
NationAfrica,0,5.162451,-24.08259
Nav49767614,0,4.1926384,-7.3595486
Naveeth14,1,9.633361,5.598129
NeilDidIt,0,4.4595766,-23.221022
Neoonecattorul1,0,5.1264954,-24.214258
NerenTory,1,-8.457958,18.984081
NewsChannel10,1,-10.079066,10.234391
NewsMedical,1,-10.071319,10.24378
NewsMiner_Covid,0,4.761871,-23.74943
NewsMobileIndia,0,5.2559495,-24.175001
NewsThaivisa,2,-34.816536,56.037674
NewsWrapped,1,-6.9348397,28.145107
NewsbreakCanada,2,-33.10362,58.296497
NewsbyMorB,2,-8.401526,46.80126
NewsofthedayNet,0,4.027778,-22.968077
Newsworldexpres,0,4.094579,-7.461202
NextBillion,2,-34.793575,56.22184
NickLee26849430,2,-34.82476,56.226856
NickelBelt,0,5.1962733,-24.214085
Nicolatred,0,5.3801656,-24.019981
Nidi7788,1,-10.033868,10.211124
NidoEscape,2,-34.976116,56.19648
NightwatchN8,1,-6.839886,28.20901
NikkeiAsia,0,5.262751,-24.005413
NikolovScience,0,5.287104,-24.300852
